Grasp24
Date:,2025/04/16
Time:,10:55:38
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
142,893.214050,791.285034,148.832336,758.770325,769.610962,109.136787,1091.504883,943.577698,276.945618,,,,1079.208740,907.134644,447.429443,849.030334,715.557800,89.716545,,,,,,,,,,,,,,,
143,893.229797,789.110657,150.262070,759.007019,765.382629,111.004868,1091.427979,943.229492,276.871796,,,,1078.817261,906.931335,447.159058,851.617004,711.876648,91.315788,,,,,,,,,,,,,,,
144,892.484070,787.079895,152.257629,759.124390,761.391968,112.388863,1091.170532,942.808350,276.696960,,,,1078.339844,906.755554,446.644012,853.393066,708.251648,93.696823,,,,,,,,,,,,,,,
145,892.179016,785.245422,154.215759,759.713501,757.467834,113.658363,1090.731201,942.445374,276.412323,,,,1077.649048,906.538513,446.475128,855.516541,704.678528,95.778336,,,,,,,,,,,,,,,
146,892.585083,782.933838,155.086548,759.957275,753.684998,115.177155,1090.033325,941.670105,276.374390,,,,1076.796997,906.342285,446.176239,857.413818,701.359131,97.680389,,,,,,,,,,,,,,,
147,893.079224,780.917236,156.110443,760.050110,750.157898,116.268066,1089.560791,941.016357,276.226196,,,,1076.417480,906.070496,445.801147,859.306458,698.207764,99.791931,,,,,,,,,,,,,,,
148,892.859497,779.197937,157.446487,760.420532,747.137268,117.674728,1089.115479,939.956421,275.554474,,,,1076.235718,905.845093,445.483368,860.693115,695.292542,102.299843,,,,,,,,,,,,,,,
149,892.229431,777.414246,158.867645,760.859436,744.181641,118.639740,1088.015747,938.670959,275.067413,,,,1076.039673,905.757813,445.225616,861.602661,692.406921,104.457268,,,,,,,,,,,,,,,
150,892.191833,775.392517,159.650436,761.088013,741.126160,119.923286,1087.366943,938.086243,274.811584,,,,1075.800659,905.608887,444.972931,862.508911,689.503052,106.389999,,,,,,,,,,,,,,,
151,892.605347,773.456177,159.687653,760.879456,738.300415,121.324455,1087.096802,937.945679,274.507477,,,,1075.324219,905.338928,444.550659,863.278381,686.761414,107.950806,,,,,,,,,,,,,,,
152,893.096802,771.798157,159.877045,760.816956,736.031738,122.461281,1086.750366,937.397339,274.063232,,,,1074.785767,905.006165,443.661987,864.149658,684.298096,109.868423,,,,,,,,,,,,,,,
153,892.306702,770.232666,161.298904,760.821106,733.693726,123.487877,1086.112915,936.728760,273.693604,,,,1074.489136,904.807373,443.146423,864.802185,681.876526,111.299248,,,,,,,,,,,,,,,
154,892.055420,768.562439,161.920090,760.733948,731.499512,123.980423,1084.839844,936.073364,273.086853,,,,1073.699829,904.685852,442.748352,865.542542,679.324646,112.660965,,,,,,,,,,,,,,,
155,892.098145,766.682251,162.039276,760.508118,729.386902,125.180695,1084.610596,935.092102,272.390747,,,,1072.919189,904.542114,442.558380,866.342468,677.157959,113.935097,,,,,,,,,,,,,,,
156,892.426392,764.911987,161.843018,759.891541,727.389221,126.086266,1084.444214,934.261719,271.614502,,,,1072.151123,904.329956,442.323151,866.672974,674.990723,115.082985,,,,,,,,,,,,,,,
157,892.617310,763.348022,161.717392,759.668213,725.854736,126.668793,1083.084595,934.069458,271.557098,,,,1071.747192,903.942993,441.828156,867.358398,672.713318,116.316132,,,,,,,,,,,,,,,
158,892.094299,762.016541,162.185165,759.638489,724.437073,127.092758,1081.314453,933.852234,271.378632,,,,1071.264404,903.599731,441.336853,867.935852,670.607544,117.395103,,,,,,,,,,,,,,,
159,891.291931,760.648438,162.628326,759.176941,722.799316,128.043823,1080.052734,933.111938,270.568573,,,,1070.330933,903.494751,441.020691,868.013855,668.739075,118.375648,,,,,,,,,,,,,,,
160,891.070679,759.116699,162.876907,758.449890,721.420654,128.633972,1079.532715,932.376587,269.882141,,,,1069.430908,903.081970,440.931488,867.951538,666.628174,119.730247,,,,,,,,,,,,,,,
161,890.579529,757.613159,162.608841,757.773804,720.104492,128.932526,1078.968994,931.627930,269.254089,,,,1068.602417,902.716125,440.652954,867.701782,664.970581,120.414848,,,,,,,,,,,,,,,
162,890.518433,756.341492,161.896027,757.584045,718.985901,129.035339,1077.686890,930.916382,268.648712,,,,1068.202026,902.471924,440.126190,867.401489,663.521179,120.791679,,,,,,,,,,,,,,,
163,890.567993,754.987244,161.420654,757.401917,718.010925,128.939178,1076.497070,930.364685,268.096954,,,,1067.559326,902.319946,439.403961,867.767761,661.688171,121.194351,,,,,,,,,,,,,,,
164,890.273193,753.521057,161.301086,756.710632,716.940613,129.384201,1075.755005,929.659790,267.497589,,,,1066.555420,902.252563,438.934631,867.566040,659.684937,122.152344,,,,,,,,,,,,,,,
165,889.774963,751.656311,161.127686,755.750244,715.826416,129.489929,1075.658081,928.435181,266.157074,,,,1065.915771,901.839111,438.853455,866.765259,658.076843,122.758888,,,,,,,,,,,,,,,
166,888.769592,750.429077,160.677780,755.082642,714.882996,129.414948,1074.425293,927.372925,265.323883,,,,1065.101074,901.660156,438.591187,866.145203,656.595886,122.521439,,,,,,,,,,,,,,,
167,888.610046,749.221741,159.951248,754.598816,713.972717,129.149429,1072.844482,926.994446,264.871185,,,,1063.946045,901.389954,437.908569,865.344543,655.181702,122.434013,,,,,,,,,,,,,,,
168,888.399780,748.020508,159.390182,754.219910,712.780701,128.911804,1071.424072,926.485535,264.575012,,,,1063.164795,901.188293,437.255768,864.407471,653.933838,122.180161,,,,,,,,,,,,,,,
169,887.151184,747.111694,159.191956,753.583435,711.605591,128.662933,1069.663574,925.521606,263.881500,,,,1062.586792,900.939148,436.939362,863.701477,652.297485,122.133858,,,,,,,,,,,,,,,
170,885.797119,745.747620,158.667679,752.906189,710.485352,128.573166,1068.600220,924.474365,263.184448,,,,1061.987671,900.441833,436.858337,863.096252,651.239807,122.057770,,,,,,,,,,,,,,,
171,885.122192,744.249512,158.008820,752.510864,709.017822,128.573486,1067.817139,923.634766,262.586426,,,,1060.935181,899.807312,436.756409,862.205566,649.761230,121.964554,,,,,,,,,,,,,,,
172,885.267944,743.102661,157.126877,752.366455,707.597046,128.346878,1066.429932,922.700195,261.913086,,,,1059.695801,899.511169,436.156189,861.057800,648.210938,121.302498,,,,,,,,,,,,,,,
173,885.121643,741.653381,156.675186,751.902527,706.054260,128.046295,1065.282959,921.681274,261.278473,,,,1058.940674,899.155579,435.479858,860.280518,647.046082,120.228935,,,,,,,,,,,,,,,
174,884.274231,740.222107,156.102951,751.356812,704.541077,127.867989,1064.329224,920.657715,260.749969,,,,1058.249390,899.092529,434.875610,859.270630,645.973389,119.358948,,,,,,,,,,,,,,,
175,883.405396,738.753845,155.579147,750.746704,703.153015,127.629662,1062.698242,919.845459,259.970367,,,,1057.520508,898.623291,434.524719,858.085815,644.621399,119.066406,,,,,,,,,,,,,,,
176,882.830688,737.398193,154.771988,750.019836,701.747925,127.087631,1061.422729,919.425293,259.297638,,,,1056.227417,898.132446,433.922638,856.526062,643.729126,118.485771,,,,,,,,,,,,,,,
177,883.068909,735.922852,153.540482,750.324280,699.984558,126.006210,1060.329956,918.616638,258.624146,,,,1055.103394,897.796509,433.318298,854.857727,643.236389,117.300453,,,,,,,,,,,,,,,
178,882.885803,734.577271,153.037979,750.430847,698.340637,125.275757,1059.135132,917.592163,258.081268,,,,1054.494995,897.361145,432.893799,854.008179,641.905334,115.675781,,,,,,,,,,,,,,,
179,882.315491,733.237061,152.696533,750.507935,696.868164,125.148178,1057.860962,916.790283,257.371765,,,,1053.902954,896.645874,432.845367,852.762390,641.080994,114.567261,,,,,,,,,,,,,,,
180,881.092651,732.273987,152.390259,750.250549,695.323120,124.530945,1056.943970,916.327087,256.809052,,,,1052.491333,896.072876,432.686798,851.093994,640.796570,113.961823,,,,,,,,,,,,,,,
181,880.291931,731.425293,151.989044,749.904480,693.659546,123.862061,1055.213379,915.613342,256.998108,,,,1051.278564,895.616638,432.245300,848.898132,640.273560,113.215530,,,,,,,,,,,,,,,
182,879.357605,730.360291,151.785233,750.076294,692.077454,123.104622,1054.024536,914.429504,256.532257,,,,1050.575806,895.673706,431.588043,847.506165,639.286133,112.475334,,,,,,,,,,,,,,,
183,878.582886,729.151062,151.528229,750.156311,690.499634,122.420631,1052.967285,913.873230,255.556290,,,,1049.968262,895.506348,430.958710,846.171936,638.053772,111.523094,,,,,,,,,,,,,,,
184,877.663269,728.149170,151.241623,750.449951,688.967896,121.844421,1052.164673,913.374023,254.641449,,,,1048.938599,895.280090,430.319702,844.560120,637.342834,110.985428,,,,,,,,,,,,,,,
185,877.015564,727.048279,151.115051,750.961731,687.059875,121.216995,1051.058472,912.953552,253.871368,,,,1047.958740,894.765381,429.841125,843.091797,636.785522,110.323212,,,,,,,,,,,,,,,
186,876.503967,725.936096,150.991150,751.571716,685.194519,120.426529,1049.885376,912.662231,253.364395,,,,1047.136719,894.538452,429.430023,842.178711,636.635620,109.852066,,,,,,,,,,,,,,,
187,875.918030,724.818359,151.074188,752.197754,683.050293,120.199265,1049.061401,912.186035,253.048523,,,,1046.769531,894.118713,429.523560,840.901184,636.121338,109.481354,,,,,,,,,,,,,,,
188,875.399292,723.452332,151.325470,753.063721,680.983154,120.068138,1048.423340,911.268616,252.981567,,,,1046.161499,893.747803,429.413879,839.469360,635.322876,109.094177,,,,,,,,,,,,,,,
189,874.905396,722.307434,151.474533,753.597839,678.928223,120.406120,1047.055054,910.648193,252.728287,,,,1044.675903,893.762207,428.816528,838.171814,634.575928,108.675148,,,,,,,,,,,,,,,
190,874.374695,721.396973,151.768814,753.476929,678.038330,120.472481,1045.863403,910.349060,252.401840,,,,1043.083618,893.663513,428.377411,836.843262,634.909546,107.773399,,,,,,,,,,,,,,,
191,873.387573,720.288086,152.014053,753.219849,677.377258,120.392929,1045.220703,909.976501,252.106384,,,,1042.370605,893.465271,428.224335,835.631165,635.735107,106.958267,,,,,,,,,,,,,,,
192,872.399536,719.321289,152.646744,752.835083,676.409729,120.952278,1044.566162,909.500427,251.794724,,,,1041.963989,893.193359,427.988129,834.562378,636.115662,106.681793,,,,,,,,,,,,,,,
193,871.451599,718.549316,153.182007,752.172119,675.424805,121.439941,1043.561890,909.044800,251.666290,,,,1040.738892,892.999207,428.049316,833.985901,635.338623,107.214737,,,,,,,,,,,,,,,
194,870.233032,718.033936,153.855835,751.471680,674.668701,121.792206,1042.525513,908.775085,251.569199,,,,1040.657959,892.573669,427.308655,832.676147,635.073914,107.838211,,,,,,,,,,,,,,,
195,869.213135,717.527283,154.573013,750.776489,674.332703,121.540192,1041.579834,908.600586,251.082840,,,,1039.802856,892.391724,426.728516,831.609253,632.392090,109.400238,,,,,,,,,,,,,,,
196,867.998657,716.996094,155.068756,750.067566,673.955017,121.439987,1040.896240,908.395325,250.904312,,,,1038.494141,892.541321,426.514496,830.425903,630.783997,110.677467,,,,,,,,,,,,,,,
197,867.057373,716.913879,156.033844,749.037964,673.401184,122.338371,1040.110474,908.065735,250.444122,,,,1037.652100,892.505615,426.566589,829.557190,630.483215,111.356850,,,,,,,,,,,,,,,
198,866.008850,716.144165,157.041885,747.475098,673.133057,123.082397,1038.498535,908.002136,250.929810,,,,1036.630737,892.328186,426.471436,828.037292,631.953796,111.481979,,,,,,,,,,,,,,,
199,864.710693,715.504578,157.667282,746.090149,673.015137,123.436790,1037.284424,908.011292,251.164368,,,,1035.454834,891.807373,426.244751,826.673523,633.094543,112.312141,,,,,,,,,,,,,,,
200,863.149902,715.559265,158.061798,745.281433,672.849304,124.012695,1036.383789,907.790344,250.768738,,,,1034.365845,891.620422,426.089813,824.964966,632.387024,113.284019,,,,,,,,,,,,,,,
201,861.291748,715.693787,159.155273,744.258057,672.663940,125.096291,1035.453979,907.515930,250.315216,,,,1034.181641,891.290649,425.810608,823.907593,629.469604,115.701172,,,,,,,,,,,,,,,
202,859.851440,715.246094,160.156494,742.550354,672.650635,126.444305,1034.468384,907.209229,250.511414,,,,1033.275146,891.095215,425.433197,822.298828,627.732666,117.978989,,,,,,,,,,,,,,,
203,858.347839,714.813354,161.046005,740.771851,673.027527,127.017380,1033.456055,906.663757,250.691742,,,,1031.088013,891.013611,425.728210,819.881653,628.098755,119.433182,,,,,,,,,,,,,,,
204,857.225220,714.975586,162.260284,739.426392,673.036682,128.323166,1032.381226,906.906494,250.514816,,,,1029.616455,890.678589,425.629883,817.859741,628.628113,119.904884,,,,,,,,,,,,,,,
205,855.020874,715.060364,163.322083,737.447693,673.257202,129.792023,1031.293091,906.814087,250.287613,,,,1029.439819,890.471619,425.211731,816.137695,628.160217,121.197868,,,,,,,,,,,,,,,
206,853.094177,714.785156,164.104614,735.328186,673.679199,130.993103,1030.129028,906.384277,250.376328,,,,1028.329590,890.325562,425.504303,813.720032,628.045898,122.834831,,,,,,,,,,,,,,,
207,852.099304,714.457581,164.896759,733.325562,673.732971,132.673721,1028.817383,906.158264,250.431671,,,,1026.347412,890.001587,425.545044,811.589905,628.202087,124.241302,,,,,,,,,,,,,,,
208,849.316223,714.759216,166.363327,731.359924,674.024170,133.442245,1027.777588,905.940125,250.358276,,,,1024.535034,889.815063,425.466705,809.673706,628.217224,125.523033,,,,,,,,,,,,,,,
209,847.077942,714.590027,167.551529,729.063843,674.078735,134.728363,1025.833252,906.045166,250.596405,,,,1023.437378,889.655396,425.353577,806.987427,628.155457,126.580879,,,,,,,,,,,,,,,
210,845.286194,714.297913,168.423569,726.647339,674.422852,135.766983,1023.598633,905.925964,250.687088,,,,1022.723267,889.117737,425.708405,804.172424,628.759338,127.122681,,,,,,,,,,,,,,,
211,842.561218,714.479797,169.728821,724.014648,674.570801,137.758606,1022.604736,905.235168,251.017746,,,,1021.548218,888.886414,425.735138,802.016602,628.406799,128.446503,,,,,,,,,,,,,,,
212,840.173767,713.971069,171.002945,721.323242,674.938232,139.009171,1020.815918,905.395264,251.039337,,,,1020.660706,888.694946,425.217102,798.880493,628.562866,129.286850,,,,,,,,,,,,,,,
213,837.017944,714.354004,172.258224,718.274231,675.213989,140.976837,1018.495422,905.391052,251.019211,,,,1018.706421,888.511353,425.135071,795.989075,628.618958,130.996643,,,,,,,,,,,,,,,
214,834.767639,714.124695,173.447021,715.547302,675.642944,141.621231,1016.994507,905.116028,251.125702,,,,1017.584045,888.146790,425.153839,793.107788,629.539124,132.035126,,,,,,,,,,,,,,,
215,831.879089,714.306213,174.271774,712.589111,675.763428,143.075943,1014.971008,904.931946,251.431946,,,,1016.888428,887.824829,424.958496,789.556641,629.710999,132.631546,,,,,,,,,,,,,,,
216,829.370239,714.087219,175.320038,709.069763,676.201965,144.199844,1012.680542,905.003784,251.405472,,,,1015.491455,887.676636,424.924683,786.582214,629.437866,134.456192,,,,,,,,,,,,,,,
217,825.685608,714.317810,176.572769,705.617065,676.893005,145.757736,1010.527771,904.707764,251.279938,,,,1013.287781,887.335815,424.802734,782.865479,629.832336,135.458420,,,,,,,,,,,,,,,
218,822.406372,714.711121,177.312057,702.246704,677.290283,147.432297,1008.466553,904.573669,251.491928,,,,1011.250183,887.225159,425.179535,779.234131,630.490967,136.531067,,,,,,,,,,,,,,,
219,818.896484,715.204590,178.698822,698.705017,677.822449,148.822021,1006.056763,903.953674,251.432495,,,,1010.892883,886.475098,425.329742,775.561035,630.395996,137.821350,,,,,,,,,,,,,,,
220,815.432190,715.364380,179.615005,695.025513,678.666016,149.859039,1003.927795,903.748413,251.249039,,,,1009.179932,886.092590,425.256531,771.565552,630.689392,138.975143,,,,,,,,,,,,,,,
221,812.535522,715.268372,180.348969,691.293640,679.342529,151.182449,1001.486938,903.311646,250.967392,,,,1007.468750,885.711670,424.943909,767.582397,630.972839,140.865021,,,,,,,,,,,,,,,
222,808.519531,715.950195,181.676926,687.483154,680.253174,152.408539,998.409973,903.440247,251.182678,,,,1006.118591,885.354248,425.003693,763.120056,631.645935,141.858673,,,,,,,,,,,,,,,
223,804.594543,716.274902,182.398636,683.346069,681.176880,153.260468,995.217102,902.991089,251.488525,,,,1004.240784,885.096741,425.141449,759.095642,632.318970,142.723846,,,,,,,,,,,,,,,
224,801.440918,716.489563,183.096161,679.336914,682.063354,154.572632,993.063782,902.275574,251.698959,,,,1002.302551,885.029724,425.287506,754.903442,633.142822,144.209961,,,,,,,,,,,,,,,
225,797.228699,717.134033,183.878326,675.143372,682.880615,156.229172,990.351624,901.947632,251.464783,,,,1000.120972,884.829651,425.504272,750.141968,633.527161,145.477646,,,,,,,,,,,,,,,
226,792.967590,717.546204,184.941864,670.946716,684.024475,157.778412,987.877808,901.587708,251.321884,,,,999.425720,883.808655,425.258728,745.701050,633.834351,147.030182,,,,,,,,,,,,,,,
227,788.586914,718.144226,185.839035,666.567078,685.189575,158.749695,984.194946,901.655273,251.396088,,,,998.063904,883.431396,425.282135,741.457886,633.903015,148.388763,,,,,,,,,,,,,,,
228,784.901672,718.379211,186.316071,662.122620,686.133484,159.661545,981.000427,901.062744,252.184464,,,,995.529968,883.048950,425.366119,736.856384,634.869751,149.060135,,,,,,,,,,,,,,,
229,781.073914,719.002380,186.774414,657.754211,687.093750,161.126007,978.274475,900.960388,251.758987,,,,993.963501,882.722107,425.398651,731.993958,635.835083,149.984848,,,,,,,,,,,,,,,
230,776.234741,719.558472,187.480331,653.305481,688.134827,162.132996,975.271484,900.655762,251.656860,,,,992.404785,882.081177,425.548889,727.288574,635.858582,151.269836,,,,,,,,,,,,,,,
231,771.901062,719.673950,188.264893,648.686462,689.310791,162.617371,971.633362,900.236572,251.650238,,,,989.606140,881.958374,425.308502,722.355896,636.807068,151.644958,,,,,,,,,,,,,,,
232,767.789429,720.160767,188.648499,644.036560,690.261841,163.258682,968.842224,899.734192,252.011627,,,,987.623413,881.676453,425.675842,717.423096,637.884338,152.217407,,,,,,,,,,,,,,,
233,763.676697,720.390625,189.228806,639.396851,691.361633,163.906738,965.987671,898.892151,251.854660,,,,986.043762,880.772888,426.193481,712.673340,638.457642,152.973404,,,,,,,,,,,,,,,
234,759.144531,720.877258,189.585983,634.924133,692.459290,164.314957,961.992676,898.621399,252.166046,,,,984.117493,880.449402,425.908569,707.789001,639.046021,153.448273,,,,,,,,,,,,,,,
235,754.262512,721.466187,189.932800,630.354004,693.341370,165.116272,959.120239,897.691956,252.675461,,,,981.845459,880.170349,425.773895,702.724854,640.190491,153.652115,,,,,,,,,,,,,,,
236,749.260193,722.372375,190.115479,625.531372,694.446045,165.771561,955.692871,897.442444,252.712860,,,,980.844788,879.557678,425.661804,697.689514,640.444275,154.420090,,,,,,,,,,,,,,,
237,744.783508,722.978577,190.518707,620.789795,695.477051,166.181442,952.494873,896.791626,252.865265,,,,977.897522,879.405029,426.050476,692.608032,640.637390,154.866745,,,,,,,,,,,,,,,
238,740.193359,723.116028,191.136688,615.992981,696.692139,166.603439,948.139099,896.603394,252.974152,,,,975.726929,878.928345,425.950958,687.508423,641.949219,154.346558,,,,,,,,,,,,,,,
239,735.602722,723.675903,191.334152,610.892334,697.905457,167.264526,944.549377,895.896851,253.541290,,,,974.330811,877.947510,426.127441,682.532288,643.052429,154.316574,,,,,,,,,,,,,,,
240,731.344666,724.012634,190.994095,605.947693,699.366577,167.372147,941.892456,895.268555,253.179321,,,,972.171265,877.613770,426.196106,677.457397,643.720764,155.005493,,,,,,,,,,,,,,,
241,726.964233,724.420959,190.860519,601.108398,700.526855,167.577896,937.905518,894.996582,253.121613,,,,970.153259,877.065247,426.340729,672.205933,644.123413,155.891602,,,,,,,,,,,,,,,
242,722.157898,725.265259,191.193649,596.300964,701.928467,167.410339,934.423157,893.932434,253.809265,,,,968.778870,876.283203,426.431152,666.997314,645.439026,155.611099,,,,,,,,,,,,,,,
243,717.090881,726.112793,191.037430,591.665833,703.130493,167.580795,930.797241,893.486145,253.853363,,,,965.316223,876.110596,426.848145,661.933655,646.712402,155.685669,,,,,,,,,,,,,,,
244,712.168091,726.822327,191.025986,587.031860,704.432129,168.045242,927.320129,893.359131,254.284897,,,,963.249390,875.473267,427.125214,656.864807,647.668884,155.823624,,,,,,,,,,,,,,,
245,707.254272,727.495911,191.091370,581.879272,705.757507,168.118973,923.518433,892.786072,254.455811,,,,961.176025,874.640320,427.241119,651.696411,648.077332,156.020691,,,,,,,,,,,,,,,
246,702.910217,728.057129,190.817245,576.867859,707.143188,167.978653,919.929016,891.722351,254.674072,,,,958.244446,874.548950,427.177185,646.869202,649.122070,155.508820,,,,,,,,,,,,,,,
247,698.565796,728.483521,190.559753,572.195618,708.217346,167.726212,916.912415,890.780640,254.948639,,,,956.412292,873.798462,427.605988,641.825745,650.113281,155.178757,,,,,,,,,,,,,,,
248,694.011597,728.701782,190.295563,567.375732,709.295166,167.379150,912.813660,890.627319,255.219406,,,,954.632568,873.035889,428.016785,636.737427,650.609802,155.470673,,,,,,,,,,,,,,,
249,688.853943,729.180298,190.437607,562.757690,710.490479,166.927689,909.846191,889.639709,255.692001,,,,952.270752,872.276428,427.871277,631.752319,651.273254,155.454620,,,,,,,,,,,,,,,
250,684.244629,730.343689,190.714706,558.507080,711.464478,166.574844,905.542419,889.456299,255.972183,,,,950.792969,871.786804,427.840637,627.175171,652.501709,154.353165,,,,,,,,,,,,,,,
251,680.267883,731.053284,190.603256,554.220520,712.401733,166.038162,901.747253,888.476379,256.842041,,,,948.151917,871.185303,428.115417,622.814209,653.705566,153.710938,,,,,,,,,,,,,,,
252,675.822083,731.199097,190.420151,549.833740,713.292664,166.059799,898.823303,887.870911,256.822235,,,,945.399353,870.882751,428.306152,618.141968,654.387817,153.638718,,,,,,,,,,,,,,,
253,671.338867,731.713013,189.693176,545.351318,714.188660,165.831985,895.371033,887.362061,257.056946,,,,943.334656,869.901184,428.910461,613.420898,654.789612,153.691238,,,,,,,,,,,,,,,
254,667.397278,732.072937,189.229080,540.921265,715.086243,165.625854,892.037842,886.727539,257.434235,,,,941.434692,869.525513,429.021423,608.945435,655.055359,153.727417,,,,,,,,,,,,,,,
255,663.128052,732.752625,189.136353,536.851685,715.842773,164.820526,888.733337,885.854370,257.661865,,,,938.766541,868.991638,429.140381,604.634460,656.115417,152.731934,,,,,,,,,,,,,,,
256,658.492676,733.476013,189.014435,532.729492,716.865784,164.621994,885.901001,885.108398,257.960632,,,,936.821045,868.504089,429.598206,600.382385,657.109985,152.352173,,,,,,,,,,,,,,,
257,654.500549,734.170593,188.802139,528.366943,717.863220,164.609497,882.120850,885.009949,258.230957,,,,934.287842,867.601990,430.014984,596.139221,657.832336,152.152603,,,,,,,,,,,,,,,
258,651.366943,734.100647,188.009216,524.164124,718.546021,164.486343,879.195740,884.071533,258.490875,,,,932.424438,867.108215,429.907013,591.567993,657.681396,153.183533,,,,,,,,,,,,,,,
259,646.576843,734.666260,187.943893,519.781982,719.521179,164.049408,875.399231,883.730896,259.005615,,,,930.145264,866.459106,430.297363,587.224487,658.595215,152.147522,,,,,,,,,,,,,,,
260,642.758362,735.451660,188.067322,515.934448,720.674927,163.977524,873.086914,882.712097,259.286346,,,,928.164368,866.164856,430.356476,583.305420,659.628723,151.274612,,,,,,,,,,,,,,,
261,639.423523,735.575928,187.655365,512.310913,721.437073,163.396210,869.858887,882.255676,259.496246,,,,925.337219,865.634399,430.966766,579.343140,660.141052,151.271530,,,,,,,,,,,,,,,
262,635.397644,735.872253,187.255234,509.005981,722.066772,162.519012,866.605042,881.618164,259.833069,,,,923.911926,864.799194,431.322601,575.428040,660.699585,150.929367,,,,,,,,,,,,,,,
263,631.510498,736.486206,186.816406,505.404877,722.688660,161.761215,863.054138,881.462158,260.719299,,,,922.006348,864.136536,431.285492,571.996521,661.562439,149.868103,,,,,,,,,,,,,,,
264,628.512634,736.488403,186.557648,501.959778,723.193481,161.277786,860.267517,880.587463,261.084930,,,,919.578247,864.061279,431.523071,568.020203,661.445618,150.386414,,,,,,,,,,,,,,,
265,624.660339,737.285461,186.574677,498.031006,723.691223,160.814880,856.773132,880.206482,261.587463,,,,917.196350,863.500549,432.116211,564.644287,662.376221,149.244400,,,,,,,,,,,,,,,
266,621.114197,737.418091,186.136063,495.103729,724.071594,160.459366,853.762329,879.787842,262.163269,,,,916.000366,862.730225,432.285248,561.403137,663.101501,148.155548,,,,,,,,,,,,,,,
267,618.348267,737.546387,185.578781,491.823517,724.403625,160.321487,851.205200,879.027161,262.578613,,,,913.562195,862.484497,432.633881,557.651245,663.069763,148.257675,,,,,,,,,,,,,,,
268,614.891724,737.744873,185.224747,488.176300,724.740906,159.778580,848.605591,878.488831,262.779907,,,,911.692688,862.044922,432.720245,554.556580,663.409485,147.594147,,,,,,,,,,,,,,,
269,612.041992,737.799683,185.156342,485.213379,725.164368,159.244553,845.854553,878.288635,263.056274,,,,910.551636,861.420593,432.921143,551.584839,663.417786,147.504807,,,,,,,,,,,,,,,
270,608.889954,738.233154,184.842575,482.456696,725.315430,158.852356,842.650085,878.019226,263.720886,,,,907.505249,861.376404,433.235870,548.672424,664.035095,146.913956,,,,,,,,,,,,,,,
271,606.043030,738.307129,184.365707,479.693939,725.662659,158.706253,840.730896,877.298218,263.962433,,,,905.644531,861.089233,433.611023,545.326477,664.016479,147.189590,,,,,,,,,,,,,,,
272,603.398743,738.618042,183.991760,476.738922,725.968079,158.031982,838.207886,877.236389,264.275238,,,,904.297485,860.274231,433.952271,542.623108,664.377991,146.164856,,,,,,,,,,,,,,,
273,600.546570,738.562134,183.623444,474.002075,726.155762,157.720810,835.312622,876.965698,264.636841,,,,902.521545,860.014465,433.822052,539.864075,664.455261,146.143341,,,,,,,,,,,,,,,
274,597.662354,738.648438,183.717255,471.318451,726.277649,157.975388,832.904724,876.421875,265.328644,,,,900.431396,859.896240,434.022064,537.327820,664.822144,145.348724,,,,,,,,,,,,,,,
275,595.029236,738.811462,183.733810,468.777527,726.325500,157.570679,830.466919,876.037292,265.621552,,,,899.080139,859.292053,433.910248,534.870178,665.007385,145.054108,,,,,,,,,,,,,,,
276,592.858765,738.301453,183.424072,466.432983,726.391724,157.288895,828.694153,875.474182,265.468750,,,,898.112732,858.826477,434.043732,531.961548,664.478333,145.795044,,,,,,,,,,,,,,,
277,590.300781,738.530029,183.117950,464.115417,726.320740,157.037994,826.134277,875.440613,265.987854,,,,895.247437,858.801208,434.376587,529.569092,664.844543,144.788589,,,,,,,,,,,,,,,
278,588.350037,738.314087,182.727707,461.549835,726.271301,156.474289,823.415527,875.360474,266.484680,,,,893.585999,858.388672,434.462982,527.330994,664.419556,144.772705,,,,,,,,,,,,,,,
279,585.965454,738.107239,182.585587,459.729736,726.235657,156.652512,821.992798,874.360657,266.832764,,,,892.712524,857.864563,434.941101,525.184326,664.557922,144.294327,,,,,,,,,,,,,,,
280,584.004028,738.130371,182.370132,457.190460,726.023254,156.637451,819.959656,874.235901,267.051361,,,,890.782715,857.305298,434.849915,523.290955,664.589539,143.650192,,,,,,,,,,,,,,,
281,581.683228,737.897339,182.299240,455.358612,725.768555,156.392197,817.834290,874.161865,267.144928,,,,889.068665,857.277832,434.570221,521.106567,664.254944,143.930481,,,,,,,,,,,,,,,
282,579.982300,737.855042,181.958450,453.274200,725.572571,155.648300,,,,,,,887.518738,856.960815,435.013641,519.116028,664.080322,142.993362,,,,,,,,,,,,,,,
283,578.086548,737.820984,181.434006,451.527222,725.199158,155.727188,,,,,,,885.692810,856.475037,435.295044,517.687988,664.212280,141.886536,813.848633,873.619141,268.677460,,,,,,,,,,,,
284,575.905701,737.472229,180.708969,449.151550,724.782288,155.613358,,,,,,,884.901611,855.821167,435.352234,515.651184,663.954346,141.493637,811.244751,873.262268,268.795776,,,,,,,,,,,,
