Grasp19
Date:,2025/04/08
Time:,13:24:40
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
157,345.438599,635.482361,127.173698,78.756569,882.054688,222.265686,284.528229,562.173096,131.776627,,,,85.559402,893.418945,354.942505,,,,,,,,,,252.252579,685.798767,133.429581
158,344.645050,634.218445,129.001495,78.426323,881.376282,223.034103,284.051636,560.876526,133.235901,,,,85.310028,893.122864,355.387421,,,,,,,,,,251.941025,684.828979,134.334900
159,344.076050,633.144531,130.586731,78.044029,880.732361,223.540512,283.531738,559.823669,135.254578,,,,85.117699,892.642700,355.839386,,,,,,,,,,251.562561,683.457642,135.747086
160,343.454987,631.926025,132.071487,77.723213,879.982117,223.917191,283.287445,558.146423,137.038422,,,,84.941010,892.157227,356.109802,,,,,,,,,,250.597733,682.021057,137.271500
161,343.115784,630.277771,133.940628,77.391319,878.962585,224.141907,283.047089,556.900452,138.317917,,,,84.667450,891.564087,356.470184,,,,,,,,,,250.059875,680.660339,138.471420
162,342.828064,628.769409,135.749451,77.082520,878.049255,224.213501,282.175293,555.374329,140.280807,,,,84.566925,891.004639,356.678131,,,,,,,,,,249.324387,679.151306,140.045227
163,342.257599,627.399902,137.528900,76.664429,877.223145,224.559448,281.458038,553.790710,142.363693,,,,84.457626,890.469238,356.756073,,,,,,,,,,248.659424,677.439575,141.750061
164,341.777252,625.547302,138.986832,76.492340,876.063354,225.050339,281.355591,552.009033,143.801834,,,,84.604645,889.792908,356.414917,,,,,,,,,,248.182938,675.874878,142.729401
165,340.884155,623.845337,140.288406,76.160690,874.893066,225.626984,280.911041,550.348145,145.567566,,,,84.392838,889.270813,356.884003,,,,,,,,,,247.855499,673.906555,143.999329
166,340.319489,622.137268,141.925644,75.901329,873.965027,225.983688,280.511414,548.329590,146.902328,,,,84.122375,888.552124,357.428772,,,,,,,,,,247.361404,672.050903,145.699722
167,340.142914,620.049866,143.757202,75.596794,872.505798,226.243103,279.927826,546.458008,148.530899,,,,84.078545,887.881470,357.815613,,,,,,,,,,246.836411,670.125183,146.899002
168,339.742706,617.949524,145.879532,75.316933,871.364075,226.419403,279.265961,544.469727,150.281937,,,,84.020653,887.070984,357.873169,,,,,,,,,,246.481522,668.010132,148.005264
169,339.236481,615.759033,147.390289,75.095734,869.901733,226.503250,278.816040,542.123291,151.807571,,,,84.062302,886.354980,357.970795,,,,,,,,,,245.917877,665.899109,149.236221
170,338.222717,613.735535,148.932098,74.736809,868.499023,227.030655,278.090912,539.833557,153.939499,,,,83.926857,885.670166,358.355377,,,,,,,,,,245.113953,663.622009,150.888474
171,337.703827,611.202698,150.697067,74.497948,866.783325,227.586441,277.427917,537.755127,155.611664,,,,84.001030,884.885254,358.504730,,,,,,,,,,244.682861,661.527893,152.218536
172,337.157410,608.776367,152.617249,74.234222,865.308960,227.949066,276.806183,535.199768,157.220917,,,,84.058990,884.023560,358.527863,,,,,,,,,,244.244904,659.163391,153.851944
173,337.041718,605.872925,154.076965,73.964478,863.378906,228.681213,276.027679,532.951904,158.869415,,,,84.182053,883.187012,358.762878,,,,,,,,,,243.694885,656.690857,155.311111
174,336.280090,603.444031,155.883667,73.775452,861.720886,229.514359,275.107513,530.472168,160.902405,,,,84.240280,882.266785,359.034698,,,,,,,,,,243.303635,654.101685,156.607483
175,335.481964,600.709717,157.345215,73.595238,859.756409,229.638168,274.554596,527.643250,162.387924,,,,84.368057,881.193237,359.266418,,,,,,,,,,242.881042,651.704285,157.838333
176,335.057678,597.767090,158.909058,73.661324,857.983459,229.620605,274.093292,524.895264,163.962158,,,,84.409958,880.224060,359.591156,,,,,,,,,,242.116898,648.846252,159.274094
177,334.870605,594.706604,160.486969,73.864319,856.218262,229.778122,273.455536,522.027161,165.792389,,,,84.358170,879.195618,360.028412,,,,,,,,,,241.790054,646.281738,160.728317
178,334.137848,591.619385,162.688324,73.775002,853.782349,230.527084,272.696747,519.318665,167.371246,,,,84.367729,878.122314,360.387878,,,,,,,,,,241.631042,643.389832,161.902786
179,333.525146,588.572021,163.937027,73.744583,851.682800,231.441193,272.049072,516.278259,168.806396,,,,84.501762,877.072693,360.507935,,,,,,,,,,241.261230,640.321594,163.224930
180,333.020660,585.414551,165.457520,73.847160,849.692322,231.879227,271.199524,513.029175,170.491684,,,,84.581848,875.840576,360.717438,,,,,,,,,,240.731598,637.465332,164.742050
181,332.202454,582.068054,167.263565,73.786980,847.205933,232.039413,270.802460,510.036407,171.982758,,,,84.700340,874.674866,361.188568,,,,,,,,,,240.412994,634.372742,165.934174
182,332.252533,578.632141,168.341644,73.767159,844.742432,232.268890,270.399078,506.726715,173.578827,,,,84.677979,873.371460,361.783417,,,,,,,,,,240.218079,631.135864,167.121094
183,332.041565,575.171753,169.669235,73.933144,842.616821,232.468475,269.848053,503.381622,174.905411,,,,84.728333,872.012573,362.021912,,,,,,,,,,239.626938,627.900391,168.681747
184,331.243958,571.629028,171.219070,73.985527,840.221924,233.249588,268.980591,499.950439,176.443588,,,,84.909393,870.748047,361.975433,,,,,,,,,,239.224304,624.561462,170.148865
185,330.838013,568.347107,172.749893,74.157501,837.626892,233.785873,268.552094,496.464325,177.783829,,,,85.173050,869.176941,362.229095,,,,,,,,,,238.704514,620.945496,171.101212
186,330.593109,564.570129,174.352936,74.378426,834.804932,234.510468,268.337189,492.818451,179.231308,,,,85.442482,867.769653,362.560547,,,,,,,,,,238.667694,617.553528,172.193054
187,330.110565,560.869263,175.809219,74.455917,832.105896,234.982147,268.101532,489.190796,180.447723,,,,85.680504,866.335449,362.750977,,,,,,,,,,238.327179,613.954712,173.792343
188,329.426361,557.014282,177.185394,74.762901,829.342102,235.290176,267.476440,485.302185,181.687393,,,,85.817520,864.908325,362.966644,,,,,,,,,,238.005966,610.301575,175.263992
189,329.233582,553.212708,178.548065,75.093666,826.572266,235.861435,266.781799,481.730438,182.833359,,,,86.049805,863.265137,363.317322,,,,,,,,,,237.721222,606.573547,176.414413
190,329.137146,549.301086,180.094238,75.379509,823.676514,236.133804,266.364441,477.977173,183.839828,,,,86.322426,861.703552,363.571686,,,,,,,,,,237.666107,602.869446,177.449844
191,329.242401,545.256409,181.157532,75.578308,820.725403,237.482040,266.049713,473.963776,184.965775,,,,86.578163,860.050171,363.739197,,,,,,,,,,237.539139,599.050903,178.460480
192,328.541168,541.391296,182.190002,75.790642,817.871521,237.772537,265.662933,470.135773,186.556061,,,,86.794144,858.278687,364.292114,,,,,,,,,,237.443512,595.400879,179.462357
193,328.409332,537.114990,183.096069,76.265709,814.695801,238.412338,264.888245,466.305908,187.977142,,,,87.027710,856.689819,364.553131,,,,,,,,,,237.124054,591.440125,180.211014
194,327.975647,532.811279,184.748169,76.760269,811.567932,239.024292,264.245270,462.260895,189.091736,,,,87.330780,854.903381,365.021484,,,,,,,,,,237.069901,587.651367,181.300873
195,327.490631,528.651001,186.245087,77.183144,808.373962,239.649292,263.540161,458.255249,190.143570,,,,87.568878,853.208069,365.590393,,,,,,,,,,237.060516,583.792725,182.306686
196,326.892670,524.429504,187.435593,77.615120,805.205750,240.186783,263.040741,454.371704,191.053665,,,,87.747231,851.327637,365.757233,,,,,,,,,,237.006927,579.758850,183.228699
197,327.089050,519.973450,187.919617,78.271225,801.854431,241.000305,262.430359,450.352142,192.334930,,,,88.220078,849.462524,365.806793,,,,,,,,,,236.874191,575.997314,184.227829
198,327.142303,515.655823,189.023071,78.784714,798.734436,241.518799,262.049377,446.107971,193.488541,,,,88.493851,847.577637,366.470032,,,,,,,,,,236.975327,571.789978,184.993240
199,326.949402,511.156464,189.582382,79.372826,795.472351,242.422928,261.740295,441.931671,194.425583,,,,88.600632,845.538086,367.109711,,,,,,,,,,237.002380,567.868958,185.592758
200,326.599579,506.796112,190.475143,80.046532,792.067810,243.086716,261.400055,437.764587,194.987015,,,,88.978424,843.615845,367.490570,,,,,,,,,,237.255524,563.703064,186.297455
201,326.217621,502.513367,191.248123,80.622169,788.706482,243.748856,261.169495,433.551147,195.625687,,,,89.409660,841.804871,367.901947,,,,,,,,,,237.180893,559.691956,187.445038
202,326.409637,498.031250,191.552719,81.449608,785.310974,244.493378,260.955200,429.170074,196.348511,,,,89.789497,839.730103,368.380585,,,,,,,,,,237.284409,555.485718,188.028671
203,326.578979,493.438019,191.884140,81.990120,781.789734,245.351563,260.828918,425.289948,197.332993,,,,90.356377,837.591797,368.530701,,,,,,,,,,237.527145,551.182983,188.606293
204,326.764374,489.113983,192.334473,82.565010,778.202515,246.035507,261.008026,420.630676,197.874924,,,,90.770988,835.554077,368.913544,,,,,,,,,,237.811172,546.918030,189.176422
205,326.855591,484.542206,192.388382,83.456673,774.719543,246.994827,260.935699,416.400879,198.269241,,,,91.073135,833.476501,369.564453,,,,,,,,,,237.732010,542.889038,189.742462
206,326.617645,480.271973,192.490448,84.135468,771.231445,248.007782,260.638824,411.985901,198.756073,,,,91.360832,831.272583,369.881927,,,,,,,,,,237.971436,538.504517,190.405716
207,326.622986,475.870483,192.900467,84.947868,767.956238,248.798767,260.715179,407.626770,199.409012,,,,92.111534,829.088257,370.218536,,,,,,,,,,238.191437,534.261108,190.685745
208,326.790497,471.321045,193.255768,85.782181,764.542480,249.694839,260.812531,403.252991,199.504395,,,,92.653969,827.012146,370.683014,,,,,,,,,,238.479065,529.853516,190.745682
209,327.112457,466.713501,193.476151,86.697525,761.170776,250.667587,260.862671,399.027954,199.570969,,,,93.042374,824.865112,371.226379,,,,,,,,,,238.597504,525.634155,191.234253
210,326.936066,462.395966,193.814682,87.660614,757.516479,251.698898,260.643219,394.708649,199.810547,,,,93.608406,822.495422,371.311859,,,,,,,,,,238.614838,521.600342,191.867157
211,326.934662,457.898193,194.115723,88.449181,753.743591,252.633636,260.501709,390.456085,199.597183,,,,94.103699,820.219788,372.086212,,,,,,,,,,238.694275,517.360535,191.490799
212,326.709259,453.767242,194.382523,89.444046,750.100952,253.268555,260.202850,386.192474,199.548340,,,,94.589836,818.104126,372.697174,,,,,,,,,,238.977142,513.229492,191.728378
213,326.717957,449.014252,194.648300,90.322746,746.666016,254.498642,259.898376,381.927948,199.353333,,,,95.107567,815.893433,372.977905,,,,,,,,,,239.085220,509.057556,191.869431
214,326.543457,444.880096,195.191010,91.336464,743.264832,255.231735,259.687500,377.778046,199.026489,,,,95.888870,813.637146,373.332581,,,,,,,,,,239.353409,504.908173,191.955963
215,326.953217,440.356079,194.560532,92.217941,739.713074,256.372894,259.360992,373.834686,199.006699,,,,96.451324,811.248108,373.692261,,,,,,,,,,239.512543,500.921509,191.963348
216,326.796844,436.236084,194.662613,93.087852,736.071716,257.178375,259.223450,369.680145,198.359970,,,,97.069656,808.997192,373.896515,,,,,,,,,,239.922791,496.871521,191.823715
217,327.145844,431.867004,194.347595,94.222946,732.518494,258.383972,259.188049,365.474731,198.082809,,,,97.562546,806.607056,374.727295,,,,,,,,,,240.522598,493.123352,191.642685
218,327.271301,427.925018,193.714279,95.006439,728.950378,259.513794,259.228088,361.644745,197.995239,,,,98.226631,804.339294,375.102112,,,,,,,,,,241.029251,489.346588,191.446594
219,327.749481,424.057007,192.794266,96.115303,725.507813,260.300964,259.637726,357.806610,197.499847,,,,99.029671,802.088196,375.183838,,,,,,,,,,241.571930,485.409088,191.362503
220,328.113678,420.095398,191.577011,97.169960,722.119873,261.064941,259.932037,354.298279,197.506744,,,,99.538239,799.611206,375.925995,,,,,,,,,,241.822021,481.930664,191.565872
221,328.237762,416.238190,191.132141,98.192513,718.978943,261.988525,260.632629,350.478119,197.087296,,,,100.135765,797.256531,376.301331,,,,,,,,,,242.305405,477.987640,191.185913
222,328.845123,412.636963,190.349045,99.180595,715.718018,263.069427,261.099670,346.756866,196.803986,,,,100.793526,795.156067,376.494720,,,,,,,,,,242.929214,474.422241,190.893600
223,329.389496,409.003021,189.738922,100.038925,712.474548,263.844269,261.415680,343.393890,196.552689,,,,101.379509,792.810669,377.281586,,,,,,,,,,243.711227,471.000153,190.359924
224,329.994537,405.725281,188.530380,101.305641,709.184326,264.662689,261.989807,339.950531,196.223511,,,,101.906853,790.417297,377.265442,,,,,,,,,,243.967316,467.619354,190.263397
225,330.852203,401.956390,187.644379,102.296341,706.008972,265.381866,262.665314,336.658356,195.896225,,,,102.836075,788.114685,377.149536,,,,,,,,,,244.381561,464.157959,189.965805
226,331.266144,398.941284,186.551041,103.446404,702.946533,266.323608,263.415344,333.250458,195.508575,,,,103.506195,785.815918,377.799225,,,,,,,,,,245.067886,460.881073,189.315872
227,331.873596,395.585876,185.891037,104.300056,699.844055,267.221771,263.967072,330.081116,195.026871,,,,103.855026,783.586365,378.188538,,,,,,,,,,245.579132,457.808167,188.932449
228,332.442902,392.544128,184.650558,105.418213,696.697327,268.157959,264.581879,326.826660,194.291321,,,,104.581566,781.410583,378.173187,,,,,,,,,,246.409164,454.441772,188.270325
229,333.352722,389.098724,183.771439,106.202522,693.580505,269.083740,265.170105,323.625977,193.494247,,,,105.314125,779.033569,378.618408,,,,,,,,,,246.901917,451.226959,187.548920
230,333.505310,386.237091,182.788818,107.300552,690.613708,269.599854,265.330933,320.578735,193.183014,,,,105.598282,776.638672,379.196960,,,,,,,,,,247.459976,448.217804,187.018463
231,333.916840,383.279327,181.916077,108.270584,687.710876,270.555420,266.004486,317.655151,192.358597,,,,106.260048,774.491455,379.464447,,,,,,,,,,248.063828,445.152496,186.399323
232,334.320953,380.129791,180.861786,109.246040,684.735596,271.273712,266.664246,314.360138,191.413010,,,,106.970459,772.481995,379.539154,,,,,,,,,,248.570633,442.179871,186.041641
233,334.788330,377.299133,179.843079,110.211166,681.892273,271.934235,267.135834,311.381927,190.380478,,,,107.542152,770.218262,380.059174,,,,,,,,,,249.148056,439.257629,185.036362
234,335.666260,374.215088,178.626450,111.110413,678.874634,272.398651,267.537628,308.730743,189.426544,,,,108.188637,767.900757,379.951965,,,,,,,,,,249.648071,436.257233,184.325714
235,335.773895,371.478149,177.506607,112.039581,676.067871,272.664917,267.967438,306.010681,188.457932,,,,108.918045,765.758850,379.816406,,,,,,,,,,250.145477,433.608154,183.814194
236,336.366302,368.629974,176.142822,113.124672,673.325256,273.697235,268.457275,303.155457,187.240234,,,,109.582275,763.627075,379.816772,,,,,,,,,,250.719788,430.852509,183.288696
237,336.642944,365.711639,175.178223,114.068878,670.668091,274.309387,268.805969,300.161163,186.364456,,,,109.978775,761.409546,380.341034,,,,,,,,,,251.561478,427.930786,182.237808
238,337.015381,363.148560,174.188721,115.210487,668.067383,274.743652,268.957611,297.596008,184.946442,,,,110.536606,759.195068,380.885895,,,,,,,,,,251.840485,425.404938,181.575211
239,337.667786,360.214142,172.838455,116.050430,665.673157,275.352814,269.228424,295.068237,183.912582,,,,111.293602,757.156677,380.877991,,,,,,,,,,252.435562,422.916168,180.758179
240,337.906189,357.704315,172.116776,117.173195,663.113770,275.296570,269.567444,292.681732,182.856674,,,,111.899277,755.256042,380.991211,,,,,,,,,,252.762390,420.559174,179.971542
241,338.200867,355.250580,171.172043,117.928627,660.663574,275.936890,269.825958,290.109131,181.937332,,,,112.794228,753.074890,380.683624,,,,,,,,,,253.199493,418.190491,179.552643
242,338.840485,352.642181,169.867294,118.652756,658.162659,276.180664,269.994049,287.882690,180.668304,,,,113.526352,750.938477,380.405457,,,,,,,,,,253.814880,415.858124,178.254547
243,339.250885,350.435181,168.722733,119.690498,655.847168,276.506592,270.443817,285.440582,179.512772,,,,114.370941,749.009399,380.244476,,,,,,,,,,254.276184,413.574341,177.376602
244,339.331696,347.927185,167.837875,120.577652,653.817993,276.491974,270.566620,283.324127,178.628815,,,,114.628029,747.045837,380.622192,,,,,,,,,,254.810501,411.412201,176.792404
245,339.937256,345.658936,166.722153,121.463753,651.562866,276.868591,271.040649,281.077850,177.594803,,,,115.334282,744.899414,380.355133,,,,,,,,,,255.127335,409.130890,175.812729
246,340.251007,343.500519,165.599686,122.354012,649.364014,276.966431,271.290894,278.975250,176.638031,,,,115.931465,743.096558,380.232849,,,,,,,,,,255.602310,407.197632,175.398163
247,340.639221,341.405304,164.086243,123.203598,647.458923,277.100281,271.524658,277.136414,175.755646,,,,116.445808,741.318970,380.191925,,,,,,,,,,256.354187,405.190155,174.522690
248,340.944244,339.424194,163.048172,124.076775,645.401184,277.191193,272.119293,274.891937,174.441040,,,,117.218857,739.366333,379.542114,,,,,,,,,,256.980438,403.207642,173.127289
249,341.487823,337.279083,161.838776,124.904350,643.217285,277.373901,272.346802,273.174347,173.695221,,,,118.036652,737.688538,379.015259,,,,,,,,,,257.416565,401.362885,172.706161
250,341.793091,335.651093,160.501450,125.698395,641.445129,277.204437,272.625122,271.147827,172.897705,,,,118.693878,735.851624,378.980438,,,,,,,,,,257.960052,399.737335,172.069656
251,342.148224,333.532715,159.339050,126.552940,639.542664,276.809723,273.084412,269.612183,171.695618,,,,119.045555,734.096802,379.045044,,,,,,,,,,258.548492,397.579712,170.844727
252,342.687134,331.653259,158.192505,127.354912,637.544617,276.955139,273.322449,267.669708,171.077454,,,,119.853088,732.563660,378.700623,,,,,,,,,,259.187500,396.158081,169.921234
253,343.236115,330.071472,157.113571,128.110519,635.832642,276.727295,273.917908,266.091431,169.674957,,,,120.478218,730.744873,378.430908,,,,,,,,,,259.438782,394.127838,169.117767
254,343.444550,328.252441,156.041168,128.715012,634.077820,277.233337,274.245636,264.219543,168.784943,,,,121.018242,729.171692,377.790619,,,,,,,,,,259.993134,392.717010,168.397263
255,344.018738,326.600403,154.777405,129.531219,632.408386,276.833008,274.570648,262.795319,167.805573,,,,121.603386,727.479919,377.498291,,,,,,,,,,260.472290,390.996979,167.521240
256,344.391022,324.862976,153.827057,130.350433,630.656372,276.496552,275.074799,261.067505,166.240921,,,,122.281509,725.905029,377.213074,,,,,,,,,,261.098053,389.475067,166.695816
257,344.740753,323.380676,152.882797,131.134109,629.038391,275.920746,275.291229,259.536774,165.199524,,,,122.625458,724.321411,377.183624,,,,,,,,,,261.469421,388.027588,165.666626
258,344.863220,322.014465,151.906143,131.854065,627.439087,275.620087,275.528137,258.022461,164.054352,,,,122.891434,722.670105,377.229248,,,,,,,,,,261.850372,386.402008,164.857162
259,345.045166,320.374359,150.572433,132.447388,625.999390,275.482513,275.889679,256.223267,162.758102,,,,123.485123,721.236633,376.538391,,,,,,,,,,262.337433,384.982239,164.121475
260,345.864441,318.723419,149.487198,132.910309,624.405090,275.482391,276.085815,255.204437,161.497391,,,,124.285255,719.691956,375.841797,,,,,,,,,,262.935333,383.420746,162.991867
261,346.249084,317.428802,148.624710,133.626556,623.040344,275.153381,276.432007,253.673172,160.332275,,,,124.952393,718.352356,375.394104,,,,,,,,,,263.409027,382.288330,162.041992
262,346.506104,316.233063,147.434158,134.317215,621.478882,274.983978,276.719299,251.975937,159.187302,,,,125.154961,716.863159,375.679077,,,,,,,,,,263.637604,381.070313,161.244492
263,346.812408,314.829865,146.322968,134.873749,620.272583,274.713776,277.183838,251.149719,157.457962,,,,125.455261,715.523254,375.414795,,,,,,,,,,264.008423,379.457825,160.294769
264,347.282227,313.511230,145.355240,135.265167,618.778137,274.170654,277.430939,249.955765,156.121643,,,,126.436142,714.139343,374.069885,,,,,,,,,,264.381622,378.381470,159.312622
265,347.708771,312.406647,144.145874,135.870560,617.651550,273.985718,277.598724,248.496460,155.048492,,,,127.161018,712.913635,373.646118,,,,,,,,,,265.030731,377.380920,158.226669
266,348.298920,311.200531,142.697876,136.618530,616.261719,273.330353,278.014557,247.401535,153.889236,,,,127.537727,711.359375,373.301910,,,,,,,,,,265.166870,376.028015,157.321869
267,348.384521,310.259460,141.505280,137.241577,614.964478,273.037262,278.490875,246.643738,152.212616,,,,127.830307,710.170227,373.311157,,,,,,,,,,265.627289,374.901367,156.313538
268,348.666260,309.090851,140.314255,137.759872,614.060608,272.752899,278.751465,245.658417,150.976837,,,,128.309723,708.838501,373.354584,,,,,,,,,,266.127167,374.181641,155.230286
269,348.936462,308.151855,138.497467,138.348312,612.621948,272.087402,278.982544,244.641846,149.932999,,,,128.970200,707.612610,372.752167,,,,,,,,,,266.664764,373.350891,153.794403
270,349.204315,307.377930,136.926941,138.999252,611.609436,271.615082,279.192871,243.626846,148.731537,,,,129.502380,706.558105,372.160645,,,,,,,,,,267.130157,372.327423,152.604141
271,349.288544,306.497101,135.547852,139.735092,610.539551,271.188110,279.474152,242.934494,147.684387,,,,130.011978,705.142273,371.661407,,,,,,,,,,267.387848,371.384003,151.681259
272,349.926819,305.436432,133.688187,140.242828,609.223938,270.760834,280.014343,242.178131,146.057266,,,,130.324738,704.062378,371.199188,,,,,,,,,,267.600586,370.922150,150.416428
273,350.216949,304.460510,132.091888,140.864075,608.397034,270.256561,280.197601,241.450424,144.301849,,,,130.888458,702.821533,370.799286,,,,,,,,,,268.059692,370.266968,149.082901
274,350.578094,303.752075,130.651901,141.554886,607.359009,269.882599,280.604462,240.859161,142.732147,,,,131.382919,701.701355,370.515228,,,,,,,,,,268.571106,369.410736,147.499496
275,350.454498,303.372253,128.287964,142.112823,606.202148,269.593872,280.951721,240.190933,141.295502,,,,131.706131,700.722046,370.383820,,,,,,,,,,268.864166,368.707184,146.274857
276,350.773102,302.883789,126.481743,142.489426,605.349365,269.212036,281.099274,239.432343,139.872803,,,,131.996567,699.533997,370.252533,,,,,,,,,,269.529510,368.148621,144.966064
277,351.137634,302.273987,124.874680,142.973938,604.448792,268.795990,281.268463,238.972778,138.188507,,,,132.455872,698.563782,369.537994,,,,,,,,,,269.848389,367.623932,143.734192
278,351.516205,301.875885,123.083450,143.448761,603.348938,268.271881,281.804565,238.306534,136.312485,,,,133.102661,697.622681,369.046906,,,,,,,,,,270.070801,366.931152,142.207718
279,351.799103,301.576752,120.844284,144.109192,602.531128,267.668671,281.789307,237.854736,134.469269,,,,133.569473,696.544678,368.611053,,,,,,,,,,270.305847,366.571625,140.686996
280,351.894501,301.186127,118.895775,144.596268,601.849182,267.263275,281.943207,237.428528,132.376114,,,,133.933212,695.708191,368.170593,,,,,,,,,,270.493866,366.152802,138.934967
281,352.150513,300.924072,116.889671,144.866226,601.046631,266.998230,282.387329,236.878708,130.116318,,,,134.153763,694.906006,368.012299,,,,,,,,,,270.361328,365.752655,137.350006
282,352.473846,300.806824,115.125916,145.053040,600.090576,266.509491,282.679535,236.589523,127.913818,,,,134.375870,693.926575,367.963348,,,,,,,,,,270.756348,365.314087,136.034088
283,352.554871,300.647278,112.956276,145.446701,599.369873,266.201202,282.959900,236.120163,125.325768,,,,134.529190,693.101807,367.746124,,,,,,,,,,271.125488,364.880554,133.951706
284,352.897339,300.404724,110.602730,145.866028,598.779663,265.675415,283.147827,236.052277,123.135910,,,,134.999863,692.334839,367.030579,,,,,,,,,,271.049652,364.707794,132.395981
285,352.945313,300.438080,109.094406,146.415543,598.090271,265.141052,283.701660,235.815384,120.307327,,,,135.483078,691.486023,366.328857,,,,,,,,,,270.945160,364.438416,130.654968
286,353.077393,300.591248,106.280342,146.926834,597.274231,264.324921,283.937805,235.945099,117.914688,,,,135.995056,690.666382,365.743347,,,,,,,,,,271.362976,364.217285,128.608749
287,353.348541,300.559204,104.065453,147.283859,596.612976,263.834534,283.989899,235.956039,115.407295,,,,136.436462,690.078491,365.197601,,,,,,,,,,271.460419,364.095551,127.210159
288,353.500519,300.911499,101.840614,147.545700,596.154053,263.404388,284.632477,236.141937,112.824875,,,,136.549591,689.339539,365.164429,,,,,,,,,,271.387329,364.074310,124.993340
289,353.794403,301.010864,98.882416,148.004440,595.645691,262.536407,285.165466,236.018051,110.048409,,,,136.597443,688.620728,365.226288,,,,,,,,,,271.517639,364.116058,122.733902
290,353.816589,301.645386,96.354668,148.409409,595.163208,262.148956,285.289642,236.444199,107.877449,,,,136.695114,687.821472,365.222565,,,,,,,,,,271.729645,364.127411,121.339378
291,354.055786,302.002472,94.016388,148.690033,594.527771,261.751190,285.698761,236.663376,105.048935,,,,137.050720,687.162048,364.657440,,,,,,,,,,271.829803,364.267273,119.308571
292,353.949493,302.775726,91.658340,149.170471,593.951111,260.929779,286.203400,237.322586,103.610779,,,,138.011246,686.840759,363.604767,,,,,,,,,,272.010864,364.584656,116.904747
293,354.012268,303.528534,90.834595,149.685974,593.460327,260.127625,285.967377,237.647446,103.340996,,,,138.403488,686.149902,362.918091,,,,,,,,,,271.899017,365.520538,115.127220
294,353.725006,303.666718,89.597099,150.033356,593.177368,259.581512,285.174805,237.839203,102.594078,,,,138.837692,685.426208,362.314240,,,,,,,,,,271.653412,366.262848,113.911865
295,353.671875,303.796143,88.525658,150.209106,592.999512,259.225037,285.021545,238.316147,101.977478,,,,138.869202,684.735718,362.244385,,,,,,,,,,271.525574,366.667786,112.562477
296,353.572357,303.820313,87.693085,150.381027,592.820313,258.567200,284.884827,238.533722,101.113762,,,,138.871170,684.276245,362.183044,,,,,,,,,,271.795380,366.670166,111.014458
297,353.677002,303.726257,87.037788,150.650253,592.730042,257.639465,284.843170,238.642029,100.428467,,,,138.941605,683.842590,362.013550,,,,,,,,,,271.885651,366.859314,110.225197
298,353.695496,303.542908,86.765747,150.717850,592.794006,256.892059,284.826080,238.698914,100.062599,,,,139.014923,683.490662,361.656830,,,,,,,,,,271.836212,366.961304,109.767891
299,353.863647,303.441925,86.750175,150.650284,592.984375,256.129578,284.573944,238.769913,99.701584,,,,138.893158,683.140930,361.477112,,,,,,,,,,271.836456,366.994690,109.497833
300,353.895325,303.289520,86.819290,150.756042,593.168701,255.434692,284.544769,238.840210,99.518814,,,,139.162521,682.911682,360.613373,,,,,,,,,,271.953430,367.008240,109.226334
301,353.845184,303.148529,86.886131,150.974197,593.308655,254.069839,284.467194,238.852386,99.475021,,,,139.554291,682.681396,359.552490,,,,,,,,,,272.013977,367.238159,109.242622
302,353.890289,302.917877,86.949654,150.893555,593.473999,252.926620,284.407074,238.853745,99.398552,,,,139.675232,682.434021,358.835327,,,,,,,,,,272.209656,367.136017,108.954391
303,353.961487,302.767578,86.972534,150.910934,593.605774,252.823959,284.425049,238.843185,99.371765,,,,139.622833,682.234741,358.389496,,,,,,,,,,272.395111,367.111969,108.749489
304,354.047577,302.629578,86.960999,150.742081,593.629028,252.620712,284.514526,238.785156,99.190033,,,,139.524048,682.162598,358.006470,,,,,,,,,,272.590302,367.123383,108.524117
305,354.361328,302.248627,87.214958,150.638123,593.610535,252.221252,284.589020,238.716202,98.962440,,,,139.542099,682.011047,357.652039,,,,,,,,,,272.797028,367.086975,108.329979
306,354.469208,302.038818,87.350517,150.510422,593.745239,251.687805,284.656433,238.678070,98.852287,,,,139.587769,681.900269,356.879852,,,,,,,,,,272.962006,367.055298,108.234985
307,354.627747,301.934906,87.302483,150.333405,593.804504,251.184357,284.743744,238.584320,98.891182,,,,139.592896,681.930603,356.544708,,,,,,,,,,273.093018,366.981476,108.183105
308,354.748291,301.774475,87.294113,150.283157,593.908752,250.812103,284.801331,238.529343,98.855728,,,,139.490234,681.865295,356.396149,,,,,,,,,,273.160675,366.929260,108.044708
309,354.862427,301.602753,87.307198,150.467194,594.036621,250.167480,284.902954,238.426208,98.796379,,,,139.435928,681.862244,356.308563,,,,,,,,,,273.300537,366.767090,107.882828
310,355.370178,301.344543,86.560921,150.544586,594.036133,249.482117,284.967468,238.379013,98.752846,,,,139.404709,681.726563,355.957581,,,,,,,,,,273.556335,366.772644,107.684509
311,355.227722,301.255737,86.986931,150.556519,594.035583,249.251801,285.060486,238.276138,98.784554,,,,139.518097,681.672974,355.719391,,,,,,,,,,273.768372,366.823425,107.709618
